Contingency,DeviceName,DeviceType,Action,From Bus Number ,From Bus Name ,To Bus Number ,To Bus Name ,Circuit ID ,,
SESKNLN9,1407 LONESTAR 1413 SWEETCRK 1,LINE,OUT,1407,LONESTAR,1413,SWEETCRK,1,,
SESKNLN9,1408 NOLANWTY 1409 NOLANWTA 1,LINE,OUT,1408,NOLANWTY,1409,NOLANWTA,1,,
SESKNLN9,1408 NOLANWTY 9451 NOLANW_9 1,LINE,OUT,1408,NOLANWTY,9451,NOLANW_9,1,,
SESKNLN9,9451 NOLANW_9 9459 NOLAN22_ 1,LINE,OUT,9451,NOLANW_9,9459,NOLAN22_,1,,
SESMFRI8,6525 ESMERALD 60375 WOLFBER 1,LINE,OUT,6525,ESMERALD,60375,WOLFBER,1,,
SESMFRI8,6535 BIGLAKE4 60375 WOLFBER 1,LINE,OUT,6535,BIGLAKE4,60375,WOLFBER,1,,
SESMYUC8,6036 YUCCA4A 60360 CASSAVA 1,LINE,OUT,6036,YUCCA4A,60360,CASSAVA,1,,
SESMYUC8,6036 YUCCA4A 6525 ESMERALD 1,LINE,OUT,6036,YUCCA4A,6525,ESMERALD,1,,
SESPK8,47600 E_SIDE_ 47730 POLK___ 91,LINE,OUT,47600,E_SIDE_,47730,POLK___,91,,
SESPSPU9,6140 MATA2A 6141 ROARINGS 1,LINE,OUT,6140,MATA2A,6141,ROARINGS,1,,
SESPSPU9,6141 ROARINGS 6142 AFTON2A 1,LINE,OUT,6141,ROARINGS,6142,AFTON2A,1,,
SESPSPU9,6142 AFTON2A 6143 ESPU2A 1,LINE,OUT,6142,AFTON2A,6143,ESPU2A,1,,
SESPSPU9,6143 ESPU2A 6148 SPUR2A 1,LINE,OUT,6143,ESPU2A,6148,SPUR2A,1,,
SESPSPU9,751 ESPUELA 6143 ESPU2A 1,LINE,OUT,751,ESPUELA,6143,ESPU2A,1,,
SESTMRV9,1621 EASTLAND 1623 MORTNVAL 3,LINE,OUT,1621,EASTLAND,1623,MORTNVAL,3,,
SESTMRV9,1621 EASTLAND 902448 LEON2_ 3,LINE,OUT,1621,EASTLAND,902448,LEON2_,3,,
SESTMRV9,271 WAYLND 1615 BRECK_9 1,LINE,OUT,271,WAYLND,1615,BRECK_9,1,,
SESTMRV9,271 WAYLND 1623 MORTNVAL 1,LINE,OUT,271,WAYLND,1623,MORTNVAL,1,,
SESTRCK8,79562 RCKYROA 79623 SU_E_ST 1,LINE,OUT,79562,RCKYROA,79623,SU_E_ST,1,,
SESUN8,47600 E_SIDE_ 47763 UNIVER9 91,LINE,OUT,47600,E_SIDE_,47763,UNIVER9,91,,
SESUN8,47760 UNIVER_ 47762 UNIVER9 91,LINE,OUT,47760,UNIVER_,47762,UNIVER9,91,,
SETCENW8,2241 ENNS_W_8 12241 ENNSTRA 1,LINE,OUT,2241,ENNS_W_8,12241,ENNSTRA,1,,
SETPRI28,5523 ETPSUB8 78104 L_RICEB 1,LINE,OUT,5523,ETPSUB8,78104,L_RICEB,1,,
SETPVA28,5523 ETPSUB8 5584 VANDERBL 1,LINE,OUT,5523,ETPSUB8,5584,VANDERBL,1,,
SETS2C9,41380 S_CHAN_ 41382 S_CHAN2 28,LINE,OUT,41380,S_CHAN_,41382,S_CHAN2,28,,
SETSC9,41380 S_CHAN_ 41381 S_CHAN1 16,LINE,OUT,41380,S_CHAN_,41381,S_CHAN1,16,,
SEULTUL8,8590 TULETA4A 8595 EULER4A 1,LINE,OUT,8590,TULETA4A,8595,EULER4A,1,,
SEURTRS8,3127 TRINIDAD 3483 GOODLOE_ 1,LINE,OUT,3127,TRINIDAD,3483,GOODLOE_,1,,
SEURTRS8,3477 EUREKA_P 3483 GOODLOE_ 1,LINE,OUT,3477,EUREKA_P,3483,GOODLOE_,1,,
SEURTRS8,3477 EUREKA_P 904962 NAVARR 1,LINE,OUT,3477,EUREKA_P,904962,NAVARR,1,,
SEUSCDR8,6841 CDRSS684 6951 EUST6751 1,LINE,OUT,6841,CDRSS684,6951,EUST6751,1,,
SEUSEUS8,3177 EUSTACE_ 6951 EUST6751 1,LINE,OUT,3177,EUSTACE_,6951,EUST6751,1,,
SEUSEXP8,3131 FOREGROV 3178 EUSTCSED 1,LINE,OUT,3131,FOREGROV,3178,EUSTCSED,1,,
SEUSEXP8,3173 EXPMTR_8 3175 CANTON_8 1,LINE,OUT,3173,EXPMTR_8,3175,CANTON_8,1,,
SEUSEXP8,3173 EXPMTR_8 3176 MABANK_8 1,LINE,OUT,3173,EXPMTR_8,3176,MABANK_8,1,,
SEUSEXP8,3173 EXPMTR_8 6815 EXPLORRC 1,LINE,OUT,3173,EXPMTR_8,6815,EXPLORRC,1,,
SEUSEXP8,3174 CANTNSW_ 3175 CANTON_8 1,LINE,OUT,3174,CANTNSW_,3175,CANTON_8,1,,
SEUSEXP8,3176 MABANK_8 3179 PAULINE_ 1,LINE,OUT,3176,MABANK_8,3179,PAULINE_,1,,
SEUSEXP8,3177 EUSTACE_ 3178 EUSTCSED 1,LINE,OUT,3177,EUSTACE_,3178,EUSTCSED,1,,
SEUSEXP8,3177 EUSTACE_ 3179 PAULINE_ 1,LINE,OUT,3177,EUSTACE_,3179,PAULINE_,1,,
SEUSFGR8,3131 FOREGROV 6951 EUST6751 1,LINE,OUT,3131,FOREGROV,6951,EUST6751,1,,
SEUSMAB8,6951 EUST6751 29266 MABANKT 1,LINE,OUT,6951,EUST6751,29266,MABANKT,1,,
SEUSWLT8,6842 WLTN6842 6951 EUST6751 1,LINE,OUT,6842,WLTN6842,6951,EUST6751,1,,
SEUW2O8,45750 EUREKA_ 46615 WHITOK_ 09,LINE,OUT,45750,EUREKA_,46615,WHITOK_,9,,
SEVRCRW8,1969 MARRS_8 12205 CROWLEY 1,LINE,OUT,1969,MARRS_8,12205,CROWLEY,1,,
SEVRCRW8,2202 BOURLAND 12205 CROWLEY 1,LINE,OUT,2202,BOURLAND,12205,CROWLEY,1,,
SEVRVE25,1882 EVRMAN_W 1906 VENUS_S5 1,LINE,OUT,1882,EVRMAN_W,1906,VENUS_S5,1,,
SEVRVEN5,1886 EVRMAN_E 1907 VENUS_N5 1,LINE,OUT,1886,EVRMAN_E,1907,VENUS_N5,1,,
SEXGBY8,40560 EXPLOR_ 41021 LYONDL0 03,LINE,OUT,40560,EXPLOR_,41021,LYONDL0,3,,
SEXGBY8,40560 EXPLOR_ 41652 UVALDE0 03,LINE,OUT,40560,EXPLOR_,41652,UVALDE0,3,,
SEXGBY8,40560 EXPLOR_ 48102 EXPLOR0 SR,LINE,OUT,40560,EXPLOR_,48102,EXPLOR0,SR,,
SEXGBY8,40716 GRNBYU_ 41652 UVALDE0 03,LINE,OUT,40716,GRNBYU_,41652,UVALDE0,3,,
SEXGBY8,41021 LYONDL0 41300 PSARCO_ 03,LINE,OUT,41021,LYONDL0,41300,PSARCO_,3,,
SEXGLAQ8,80439 LAQUINT 160831 EXGNWT 1,LINE,OUT,80439,LAQUINT,160831,EXGNWT,1,,
SEXNBT8,40170 BAYTWN_ 40570 EXXON__ 66,LINE,OUT,40170,BAYTWN_,40570,EXXON__,66,,
SEXPGLN8,6829 GLNPSSRC 6833 EXPL6833 1,LINE,OUT,6829,GLNPSSRC,6833,EXPL6833,1,,
SEXPJKS8,6836 JKSN138 6837 CNTN6837 1,LINE,OUT,6836,JKSN138,6837,CNTN6837,1,,
SEXPMBN8,6833 EXPL6833 6839 MBNK6839 1,LINE,OUT,6833,EXPL6833,6839,MBNK6839,1,,
SEXPSHR8,2137 GRT_SW1_ 2140 GEN_MOT2 1,LINE,OUT,2137,GRT_SW1_,2140,GEN_MOT2,1,,
SEXPSHR8,2137 GRT_SW1_ 2141 EXECPKWY 1,LINE,OUT,2137,GRT_SW1_,2141,EXECPKWY,1,,
SEXWWE49,42080 ALVIN__ 42600 EXTER__ 53,LINE,OUT,42080,ALVIN__,42600,EXTER__,53,,
SEXWWE49,42600 EXTER__ 43510 WEBSTR_ 53,LINE,OUT,42600,EXTER__,43510,WEBSTR_,53,,
SEXWWE49,42600 EXTER__ 48423 EXTER_5 SR,LINE,OUT,42600,EXTER__,48423,EXTER_5,SR,,
SEZACN28,2439 CNVLSW_W 2915 EZACH1_8 1,LINE,OUT,2439,CNVLSW_W,2915,EZACH1_8,1,,
SEZACN28,2442 PARKDB1_ 2913 WHTRCK1_ 1,LINE,OUT,2442,PARKDB1_,2913,WHTRCK1_,1,,
SEZACN28,2913 WHTRCK1_ 2915 EZACH1_8 1,LINE,OUT,2913,WHTRCK1_,2915,EZACH1_8,1,,
SEZACNR8,2445 PARKDB2_ 2914 WHTRCK2_ 1,LINE,OUT,2445,PARKDB2_,2914,WHTRCK2_,1,,
SEZACNR8,2450 CNVLSW_E 2916 EZACH2_8 1,LINE,OUT,2450,CNVLSW_E,2916,EZACH2_8,1,,
SEZACNR8,2914 WHTRCK2_ 2916 EZACH2_8 1,LINE,OUT,2914,WHTRCK2_,2916,EZACH2_8,1,,
SE_HHAR9,8321 HARLIN_1 80023 OLEANDE 1,LINE,OUT,8321,HARLIN_1,80023,OLEANDE,1,,
SE_HLA_9,8278 EHARRIS2 8289 LAPALMA2 1,LINE,OUT,8278,EHARRIS2,8289,LAPALMA2,1,,
SE_HOLE9,8279 EHARRIS2 80023 OLEANDE 1,LINE,OUT,8279,EHARRIS2,80023,OLEANDE,1,,
SF0F58,5180 GREEN_MT 5445 TRI_CNTY 1,LINE,OUT,5180,GREEN_MT,5445,TRI_CNTY,1,,
SF0S58,5051 BULVERDE 5180 GREEN_MT 1,LINE,OUT,5051,BULVERDE,5180,GREEN_MT,1,,
SF2KEN8,5145 FALLSCTY 8186 KENEDYSW 1,LINE,OUT,5145,FALLSCTY,8186,KENEDYSW,1,,
SF3PEA8,5225 HONDO 5813 PEARSONS 1,LINE,OUT,5225,HONDO,5813,PEARSONS,1,,
SF42Y38,5147 FERN 5332 PARSONS 1,LINE,OUT,5147,FERN,5332,PARSONS,1,,
SF4Y38,5147 FERN 5332 PARSONS 2,LINE,OUT,5147,FERN,5332,PARSONS,2,,
SFAIBER8,7169 L_FAIROA 7170 L_BERGHE 1,LINE,OUT,7169,L_FAIROA,7170,L_BERGHE,1,,
SFAIBUL8,79603 COYOTE 79604 BULLDOG 1,LINE,OUT,79603,COYOTE,79604,BULLDOG,1,,
SFAICOR8,7087 L_CORONA 7518 L_FAIRLA 1,LINE,OUT,7087,L_CORONA,7518,L_FAIRLA,1,,
SFAIKRA8,805 FAIRDALE 836 FOREST 1,LINE,OUT,805,FAIRDALE,836,FOREST,1,,
SFAILAG8,7352 L_LAGOVI 7518 L_FAIRLA 1,LINE,OUT,7352,L_LAGOVI,7518,L_FAIRLA,1,,
SFALFA28,5799 FALCON8 80106 FALCONS 2,LINE,OUT,5799,FALCON8,80106,FALCONS,2,,
SFALFAL8,5799 FALCON8 80106 FALCONS 1,LINE,OUT,5799,FALCON8,80106,FALCONS,1,,
SFALROM8,8795 ROMA_SW4 80106 FALCONS 1,LINE,OUT,8795,ROMA_SW4,80106,FALCONS,1,,
SFANGN8,47090 FANNIN_ 47110 GRANT__ 08,LINE,OUT,47090,FANNIN_,47110,GRANT__,8,,
SFANHOC8,47090 FANNIN_ 47420 STADIM_ 08,LINE,OUT,47090,FANNIN_,47420,STADIM_,8,,
SFARBNB8,1875 BENBRK_B 2174 HORNE1_8 1,LINE,OUT,1875,BENBRK_B,2174,HORNE1_8,1,,
SFARBNB8,2164 HEMPHILL 2173 MISLTOE3 1,LINE,OUT,2164,HEMPHILL,2173,MISLTOE3,1,,
SFARBNB8,2173 MISLTOE3 2174 HORNE1_8 1,LINE,OUT,2173,MISLTOE3,2174,HORNE1_8,1,,
SFARBNB8,2174 HORNE1_8 2177 FARON2_8 1,LINE,OUT,2174,HORNE1_8,2177,FARON2_8,1,,
SFARTAH5,79641 FARMLAN 133641 TAHOKA 1,LINE,OUT,79641,FARMLAN,133641,TAHOKA,1,,
SFASPLE9,8200 PLEASANT 8600 COYCTP2A 1,LINE,OUT,8200,PLEASANT,8600,COYCTP2A,1,,
SFASPLE9,8400 THRRVRS2 8406 SUNNILAN 1,LINE,OUT,8400,THRRVRS2,8406,SUNNILAN,1,,
SFASPLE9,8406 SUNNILAN 8600 COYCTP2A 1,LINE,OUT,8406,SUNNILAN,8600,COYCTP2A,1,,
SFASPLE9,8599 FASHING2 8600 COYCTP2A 1,LINE,OUT,8599,FASHING2,8600,COYCTP2A,1,,
SFAYFPP5,7056 L_FPPYD1 7057 L_FAYETT 1,LINE,OUT,7056,L_FPPYD1,7057,L_FAYETT,1,,
SFAYSAL8,7286 L_FAYETT 7289 L_SALEM_ 1,LINE,OUT,7286,L_FAYETT,7289,L_SALEM_,1,,
SFBFL8,44230 FLEWLN_ 44300 FTBEND_ 60,LINE,OUT,44230,FLEWLN_,44300,FTBEND_,60,,
SFBFL8,44280 FTBEND_ 44300 FTBEND_ 60,LINE,OUT,44280,FTBEND_,44300,FTBEND_,60,,
SFCRCDH8,2422 CHILSW_N 2491 FSHCRK1_ 1,LINE,OUT,2422,CHILSW_N,2491,FSHCRK1_,1,,
SFCRMCS9,2416 MTCK1_9 2492 FSHCRK1_ 1,LINE,OUT,2416,MTCK1_9,2492,FSHCRK1_,1,,
SFDJN8,47100 FONDRN_ 47462 WESTWD2 25,LINE,OUT,47100,FONDRN_,47462,WESTWD2,25,,
SFDJN8,47310 JENETA_ 47462 WESTWD2 25,LINE,OUT,47310,JENETA_,47462,WESTWD2,25,,
SFDLGBY8,40420 DAVSON_ 41712 WITTER2 21,LINE,OUT,40420,DAVSON_,41712,WITTER2,21,,
SFDLGBY8,40590 FDLITY_ 40710 GRNBYU_ 21,LINE,OUT,40590,FDLITY_,40710,GRNBYU_,21,,
SFDLGBY8,40590 FDLITY_ 41712 WITTER2 21,LINE,OUT,40590,FDLITY_,41712,WITTER2,21,,
SFERFE18,180012 FERGGT 18 180015 FERGGT 138 G1,XFMR,OUT,180012,FERGGT,180015,FERGGT,G1,138,
SFERFE18,7126 L_FERGUS 180015 FERGGT 1,LINE,OUT,7126,L_FERGUS,180015,FERGGT,1,,
SFERFE28,180013 FERGGT 18 180016 FERGGT 138 G1,XFMR,OUT,180013,FERGGT,180016,FERGGT,G1,138,
SFERFE28,7126 L_FERGUS 180016 FERGGT 1,LINE,OUT,7126,L_FERGUS,180016,FERGGT,1,,
SFERFER8,180014 FERGST 18 180017 FERGST 138 G1,XFMR,OUT,180014,FERGST,180017,FERGST,G1,138,
SFERFER8,7126 L_FERGUS 180017 FERGST 1,LINE,OUT,7126,L_FERGUS,180017,FERGST,1,,
SFERG08,5147 FERN 5175 GRANDVEW 1,LINE,OUT,5147,FERN,5175,GRANDVEW,1,,
SFERHON9,5812 SABINALS 5814 DHANISSU 1,LINE,OUT,5812,SABINALS,5814,DHANISSU,1,,
SFERHON9,5812 SABINALS 5817 FERRISSW 1,LINE,OUT,5812,SABINALS,5817,FERRISSW,1,,
SFERHON9,5814 DHANISSU 5816 HONDOSUB 1,LINE,OUT,5814,DHANISSU,5816,HONDOSUB,1,,
SFERHON9,5816 HONDOSUB 5821 HONDOCRE 1,LINE,OUT,5816,HONDOSUB,5821,HONDOCRE,1,,
SFERHON9,5817 FERRISSW 5818 FERRISSU 1,LINE,OUT,5817,FERRISSW,5818,FERRISSU,1,,
SFERHON9,5817 FERRISSW 5883 DOWNIESW 1,LINE,OUT,5817,FERRISSW,5883,DOWNIESW,1,,
SFERSHE8,7102 L_SHERSH 7126 L_FERGUS 1,LINE,OUT,7102,L_SHERSH,7126,L_FERGUS,1,,
SFERWIL9,2342 FERRISSW 3084 WILMER1_ 1,LINE,OUT,2342,FERRISSW,3084,WILMER1_,1,,
SFERWXO9,201 WINDHMRD 2342 FERRISSW 1,LINE,OUT,201,WINDHMRD,2342,FERRISSW,1,,
SFERWXO9,201 WINDHMRD 2343 WAX_OCF_ 1,LINE,OUT,201,WINDHMRD,2343,WAX_OCF_,1,,
SFERZ48,5011 BALL_PRK 5147 FERN 1,LINE,OUT,5011,BALL_PRK,5147,FERN,1,,
SFGRTRS5,3124 TRINDAD2 3130 FOREGROV 1,LINE,OUT,3124,TRINDAD2,3130,FOREGROV,1,,
SFHLEVR8,1883 EVRMAN_A 903251 FRSTHI 1,LINE,OUT,1883,EVRMAN_A,903251,FRSTHI,1,,
SFHLEVR8,1969 MARRS_8 903251 FRSTHI 6,LINE,OUT,1969,MARRS_8,903251,FRSTHI,6,,
SFHLROL8,1969 MARRS_8 2216 TRWDRLHL 1,LINE,OUT,1969,MARRS_8,2216,TRWDRLHL,1,,
SFHLROL8,2215 ROLLHL2_ 2216 TRWDRLHL 1,LINE,OUT,2215,ROLLHL2_,2216,TRWDRLHL,1,,
SFIEHOL9,9213 HOLLYMB2 9244 FIESTA 1,LINE,OUT,9213,HOLLYMB2,9244,FIESTA,1,,
SFILAIR8,59420 FILTER_ 59460 AIRPORT 1,LINE,OUT,59420,FILTER_,59460,AIRPORT,1,,
SFILPRI8,59410 PRICE_R 59420 FILTER_ 1,LINE,OUT,59410,PRICE_R,59420,FILTER_,1,,
SFIRBRN8,1661 BRNWD1_8 6359 FIREROCK 1,LINE,OUT,1661,BRNWD1_8,6359,FIREROCK,1,,
SFIRWY18,818 OLINGER 833 WYLIESW 1,LINE,OUT,818,OLINGER,833,WYLIESW,1,,
SFIRWY28,821 FIREWHEEL 833 WYLIESW 1,LINE,OUT,821,FIREWHEEL,833,WYLIESW,1,,
SFISHIG8,7492 L_FISCHE 7546 L_HIGH32 1,LINE,OUT,7492,L_FISCHE,7546,L_HIGH32,1,,
SFISMCN8,9077 MCNEILS 9199 FISKVILL 1,LINE,OUT,9077,MCNEILS,9199,FISKVILL,1,,
SFISSAT8,7487 L_CANYHY 7488 L_SATTLE 1,LINE,OUT,7487,L_CANYHY,7488,L_SATTLE,1,,
SFISSAT8,7487 L_CANYHY 7492 L_FISCHE 1,LINE,OUT,7487,L_CANYHY,7492,L_FISCHE,1,,
SFLAFLT0,38068 TNFLATT 151251 FLTBES 1,LINE,OUT,38068,TNFLATT,151251,FLTBES,1,,
SFLAPIG8,38069 TNFLATT 38294 TNPIGTA 1,LINE,OUT,38069,TNFLATT,38294,TNPIGTA,1,,
SFLAPIG8,38294 TNPIGTA 38295 TNTARBU 1,LINE,OUT,38294,TNPIGTA,38295,TNTARBU,1,,
SFLAPIG8,38294 TNPIGTA 60393 PIGCREE 1,LINE,OUT,38294,TNPIGTA,60393,PIGCREE,1,,
SFLAREN8,526 DICEY 533 FLATROCKS 1,LINE,OUT,526,DICEY,533,FLATROCKS,1,,
SFLAREN8,530 SPRINGTOW 533 FLATROCKS 1,LINE,OUT,530,SPRINGTOW,533,FLATROCKS,1,,
SFLAREN8,530 SPRINGTOW 541 RENO 1,LINE,OUT,530,SPRINGTOW,541,RENO,1,,
SFLAREN8,531 FLATROCK 533 FLATROCKS 1,LINE,OUT,531,FLATROCK,533,FLATROCKS,1,,
SFLATNB8,38058 TNSADDL 38060 TNBRDRF 1,LINE,OUT,38058,TNSADDL,38060,TNBRDRF,1,,
SFLATNB8,38060 TNBRDRF 38065 TNBRDRF 1,LINE,OUT,38060,TNBRDRF,38065,TNBRDRF,1,,
SFLATNB8,38060 TNBRDRF 38069 TNFLATT 1,LINE,OUT,38060,TNBRDRF,38069,TNFLATT,1,,
SFLATNB8,38062 TNBRDRO 38065 TNBRDRF 1,LINE,OUT,38062,TNBRDRO,38065,TNBRDRF,1,,
SFLCMDL5,1021 MIDLET_5 1025 FSCOGEN_ 1,LINE,OUT,1021,MIDLET_5,1025,FSCOGEN_,1,,
SFLCMGS5,1025 FSCOGEN_ 1030 MRGNCRK_ 1,LINE,OUT,1025,FSCOGEN_,1030,MRGNCRK_,1,,
SFLISM28,3106 ELKTON_8 3251 FLINTSUB 1,LINE,OUT,3106,ELKTON_8,3251,FLINTSUB,1,,
SFLISM28,3110 STRYKER_ 3112 SMRFLDMT 1,LINE,OUT,3110,STRYKER_,3112,SMRFLDMT,1,,
SFLISM28,3112 SMRFLDMT 3253 JAXVLSW_ 1,LINE,OUT,3112,SMRFLDMT,3253,JAXVLSW_,1,,
SFLISM28,3112 SMRFLDMT 6703 SFIELD 1,LINE,OUT,3112,SMRFLDMT,6703,SFIELD,1,,
SFLISM28,3251 FLINTSUB 13253 BULLARD 1,LINE,OUT,3251,FLINTSUB,13253,BULLARD,1,,
SFLISM28,3253 JAXVLSW_ 13253 BULLARD 1,LINE,OUT,3253,JAXVLSW_,13253,BULLARD,1,,
SFLISM28,6741 BULLARD 13253 BULLARD 1,LINE,OUT,6741,BULLARD,13253,BULLARD,1,,
SFLKEMS8,1592 WTHFRDSS 15015 FLAT_RC 1,LINE,OUT,1592,WTHFRDSS,15015,FLAT_RC,1,,
SFLKEMS8,1860 EAGLEMNT 2062 AZLE1_8 1,LINE,OUT,1860,EAGLEMNT,2062,AZLE1_8,1,,
SFLKEMS8,2062 AZLE1_8 15015 FLAT_RC 1,LINE,OUT,2062,AZLE1_8,15015,FLAT_RC,1,,
SFLKT8,44230 FLEWLN_ 44231 FLEWLN_ 25,LINE,OUT,44230,FLEWLN_,44231,FLEWLN_,25,,
SFLKT8,44230 FLEWLN_ 44420 KATY___ 09,LINE,OUT,44230,FLEWLN_,44420,KATY___,9,,
SFLNES29,1340 ESKOTA_9 1386 FLINTST_ 1,LINE,OUT,1340,ESKOTA_9,1386,FLINTST_,1,,
SFLNES29,1381 SWEETWTR 1382 USGYPSTA 1,LINE,OUT,1381,SWEETWTR,1382,USGYPSTA,1,,
SFLNES29,1382 USGYPSTA 1386 FLINTST_ 1,LINE,OUT,1382,USGYPSTA,1386,FLINTST_,1,,
SFLNES29,1382 USGYPSTA 1387 USGYPTAP 1,LINE,OUT,1382,USGYPSTA,1387,USGYPTAP,1,,
SFLNES29,1385 FLINTKOT 1386 FLINTST_ 1,LINE,OUT,1385,FLINTKOT,1386,FLINTST_,1,,
SFLOB8,44230 FLEWLN_ 44231 FLEWLN_ 25,LINE,OUT,44230,FLEWLN_,44231,FLEWLN_,25,,
SFLOB8,44230 FLEWLN_ 44513 OBRIEN7 73,LINE,OUT,44230,FLEWLN_,44513,OBRIEN7,73,,
SFLOB8,44510 OBRIEN_ 44513 OBRIEN7 73,LINE,OUT,44510,OBRIEN_,44513,OBRIEN7,73,,
SFLRSFT8,1159 NOANDREW 1284 SHAFTERL 1,LINE,OUT,1159,NOANDREW,1284,SHAFTERL,1,,
SFLRSFT8,1272 FULLERTO 1284 SHAFTERL 1,LINE,OUT,1272,FULLERTO,1284,SHAFTERL,1,,
SFLTLNG8,1640 LINGLVLL 13700 STNVL2_ 1,LINE,OUT,1640,LINGLVLL,13700,STNVL2_,1,,
SFLTLNG8,1640 LINGLVLL 1642 FLATCRK_ 1,LINE,OUT,1640,LINGLVLL,1642,FLATCRK_,1,,
SFLTLNG8,301 LINGLEVIL 1640 LINGLVLL 1,LINE,OUT,301,LINGLEVIL,1640,LINGLVLL,1,,
SFLUGOP8,133796 GOPHER 181953 FLUVAN 1,LINE,OUT,133796,GOPHER,181953,FLUVAN,1,,
SFM5SC28,39703 TNFM524 110505 SCLPCO 1,LINE,OUT,39703,TNFM524,110505,SCLPCO,1,,
SFMCSON9,6498 LVOK2A 6505 ELDO2A 1,LINE,OUT,6498,LVOK2A,6505,ELDO2A,1,,
SFMCSON9,6503 SHBA2A 6509 SHBT2A 1,LINE,OUT,6503,SHBA2A,6509,SHBT2A,1,,
SFMCSON9,6505 ELDO2A 6506 PAGE2A 1,LINE,OUT,6505,ELDO2A,6506,PAGE2A,1,,
SFMCSON9,6505 ELDO2A 6509 SHBT2A 1,LINE,OUT,6505,ELDO2A,6509,SHBT2A,1,,
SFMCSON9,6506 PAGE2A 6507 MIDV2A 1,LINE,OUT,6506,PAGE2A,6507,MIDV2A,1,,
SFMCSON9,6507 MIDV2A 6508 FMCK2A 1,LINE,OUT,6507,MIDV2A,6508,FMCK2A,1,,
SFMCSON9,6509 SHBT2A 907975 SONO2A 1,LINE,OUT,6509,SHBT2A,907975,SONO2A,1,,
SFMFL8,44230 FLEWLN_ 44422 KATY___ 66,LINE,OUT,44230,FLEWLN_,44422,KATY___,66,,
SFMFL8,44422 KATY___ 45770 FREMAN_ 66,LINE,OUT,44422,KATY___,45770,FREMAN_,66,,
SFMRANA5,1685 FARMVLSW 2373 ANNASW_5 1,LINE,OUT,1685,FARMVLSW,2373,ANNASW_5,1,,
SFMRMNS5,1685 FARMVLSW 1695 MOSES_5 1,LINE,OUT,1685,FARMVLSW,1695,MOSES_5,1,,
SFMRRY25,1685 FARMVLSW 2461 ROYSE_N5 1,LINE,OUT,1685,FARMVLSW,2461,ROYSE_N5,1,,
SFMRRYS5,1685 FARMVLSW 2478 ROYSE_S5 1,LINE,OUT,1685,FARMVLSW,2478,ROYSE_S5,1,,
SFORFOR9,5504 NURSERYS 5510 FORDTRAN 1,LINE,OUT,5504,NURSERYS,5510,FORDTRAN,1,,
SFORFOR9,5510 FORDTRAN 5514 INEZSUB9 1,LINE,OUT,5510,FORDTRAN,5514,INEZSUB9,1,,
SFORFOR9,5510 FORDTRAN 7240 L_FORDTR 1,LINE,OUT,5510,FORDTRAN,7240,L_FORDTR,1,,
SFORFOR9,5514 INEZSUB9 5516 ELTOROSW 1,LINE,OUT,5514,INEZSUB9,5516,ELTOROSW,1,,
SFORGIL8,7132 L_GILLES 76390 L_FORTM 1,LINE,OUT,7132,L_GILLES,76390,L_FORTM,1,,
SFORJOS8,8126 FORMOSA4 8140 JOSLIN4A 1,LINE,OUT,8126,FORMOSA4,8140,JOSLIN4A,1,,
SFORPAW8,5728 CHOATESU 5730 FORCORNE 1,LINE,OUT,5728,CHOATESU,5730,FORCORNE,1,,
SFORRAY8,5502 RAYBURN8 5730 FORCORNE 1,LINE,OUT,5502,RAYBURN8,5730,FORCORNE,1,,
SFORRY25,2437 FRNY1_5 2478 ROYSE_S5 1,LINE,OUT,2437,FRNY1_5,2478,ROYSE_S5,1,,
SFORRYS5,2437 FRNY1_5 2474 ROYSE1_T 1,LINE,OUT,2437,FRNY1_5,2474,ROYSE1_T,1,,
SFORRYS5,2461 ROYSE_N5 2474 ROYSE1_T 1,LINE,OUT,2461,ROYSE_N5,2474,ROYSE1_T,1,,
SFORRYS5,2471 ROYSE_A8 2473 ROYSE1_8 1,LINE,OUT,2471,ROYSE_A8,2473,ROYSE1_8,1,,
SFORRYS5,2472 ROYSE_B8 2473 ROYSE1_8 1,LINE,OUT,2472,ROYSE_B8,2473,ROYSE1_8,1,,
SFORRYS5,2473 ROYSE1_8 138 2474 ROYSE1_T 345 1,XFMR,OUT,2473,ROYSE1_8,2474,ROYSE1_T,1,345,
SFORYEL8,6364 YELWJCKT 76390 L_FORTM 1,LINE,OUT,6364,YELWJCKT,76390,L_FORTM,1,,
SFOSVIC9,8169 VICTORIA 88179 LONETRE 1,LINE,OUT,8169,VICTORIA,88179,LONETRE,1,,
SFOSVIC9,8177 MAGRUDER 8182 LEARY_LN 1,LINE,OUT,8177,MAGRUDER,8182,LEARY_LN,1,,
SFOSVIC9,8180 FOSTER2A 88179 LONETRE 1,LINE,OUT,8180,FOSTER2A,88179,LONETRE,1,,
SFOSVIC9,8182 LEARY_LN 88179 LONETRE 1,LINE,OUT,8182,LEARY_LN,88179,LONETRE,1,,
SFOWTIL8,5701 TILDENSU 5705 FOWLERTO 1,LINE,OUT,5701,TILDENSU,5705,FOWLERTO,1,,
SFOXMUL5,6076 FOXTAIL7 6235 ABMULCW7 1,LINE,OUT,6076,FOXTAIL7,6235,ABMULCW7,1,,
SFP2FPP5,7055 L_FPPYD2 7056 L_FPPYD1 2,LINE,OUT,7055,L_FPPYD2,7056,L_FPPYD1,2,,
